2018-02-22 00:26:37 INFO  TC001_VerifyLoginWithInvalidCredentials:28 - ================ Starting verifyLoginWithInvalidCredentials Test ==================
2018-03-11 21:31:34 INFO  RegistrationPage:50 - inputted mobile number text field with 9649823480 and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> name: phone]
2018-03-11 21:31:34 INFO  RegistrationPage:53 - inputted email text field with RTalwar@gmail.com and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> name: email]
2018-03-11 21:31:34 INFO  RegistrationPage:56 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> name: password]
2018-03-11 21:31:34 INFO  RegistrationPage:59 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> name: confirmpassword]
2018-03-11 21:31:34 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-11 21:48:07 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:48:07 INFO  Registration:22 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:49:01 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:49:02 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 21:49:06 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 21:49:11 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 21:49:11 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:49:11 INFO  Registration:22 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:49:12 INFO  RegistrationPage:41 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> xpath: //input[@name='firstname']]
2018-03-11 21:49:13 INFO  RegistrationPage:44 - inputted Last Name text field with Talwar and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> name: lastname]
2018-03-11 21:49:13 INFO  RegistrationPage:47 - inputted mobile number text field with 9649823480 and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> name: phone]
2018-03-11 21:49:13 INFO  RegistrationPage:50 - inputted email text field with RTalwar@gmail.com and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> name: email]
2018-03-11 21:49:13 INFO  RegistrationPage:53 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> name: password]
2018-03-11 21:49:13 INFO  RegistrationPage:56 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (065a7612-9947-4542-a9c7-732dbd8f55d3)] -> name: confirmpassword]
2018-03-11 21:49:13 INFO  Registration:25 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-11 21:53:04 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:53:04 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:54:49 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:54:49 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (5ad32e58-cc6c-4ef2-bb6b-7a28623fafa7)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 21:54:53 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (5ad32e58-cc6c-4ef2-bb6b-7a28623fafa7)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 21:54:57 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (5ad32e58-cc6c-4ef2-bb6b-7a28623fafa7)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 21:54:57 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:54:57 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:55:57 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:55:58 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 21:56:01 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 21:56:07 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 21:56:07 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:56:07 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:56:08 INFO  RegistrationPage:41 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> xpath: //input[@name='firstname']]
2018-03-11 21:56:08 INFO  RegistrationPage:44 - inputted Last Name text field with Talwar and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> name: lastname]
2018-03-11 21:56:09 INFO  RegistrationPage:47 - inputted mobile number text field with 9649823480 and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> name: phone]
2018-03-11 21:56:09 INFO  RegistrationPage:50 - inputted email text field with RTalwar@gmail.com and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> name: email]
2018-03-11 21:56:09 INFO  RegistrationPage:53 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> name: password]
2018-03-11 21:56:09 INFO  RegistrationPage:56 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (1abf3745-2818-45f1-958e-9cc15df408de)] -> name: confirmpassword]
2018-03-11 21:56:09 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-12 18:38:09 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 18:38:48 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 18:40:04 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 18:40:19 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-12 18:40:29 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-12 18:40:29 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-12 18:40:37 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-12 18:40:45 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 18:41:12 INFO  RegistrationPage:41 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> xpath: //input[@name='firstname']]
2018-03-12 18:41:18 INFO  RegistrationPage:44 - inputted Last Name text field with T and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> name: lastname]
2018-03-12 18:41:19 INFO  RegistrationPage:47 - inputted mobile number text field with 1234567891 and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> name: phone]
2018-03-12 18:41:19 INFO  RegistrationPage:50 - inputted email text field with rt.12@gmail.com and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> name: email]
2018-03-12 18:41:19 INFO  RegistrationPage:53 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> name: password]
2018-03-12 18:41:19 INFO  RegistrationPage:56 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (4a6b22c5-4796-4861-bb75-915cb4fa4755)] -> name: confirmpassword]
2018-03-12 18:41:19 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-12 19:07:03 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 19:07:03 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-12 19:07:06 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-12 19:07:15 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-12 19:07:15 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-12 19:07:15 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 19:07:16 INFO  RegistrationPage:41 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> xpath: //input[@name='firstname']]
2018-03-12 19:07:17 INFO  RegistrationPage:44 - inputted Last Name text field with T and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> name: lastname]
2018-03-12 19:07:17 INFO  RegistrationPage:47 - inputted mobile number text field with 1234567891 and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> name: phone]
2018-03-12 19:07:17 INFO  RegistrationPage:50 - inputted email text field with rt.12@gmail.com and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> name: email]
2018-03-12 19:07:18 INFO  RegistrationPage:53 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> name: password]
2018-03-12 19:07:18 INFO  RegistrationPage:56 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (509206ad-c20b-444f-8a90-773b0ee57ad8)] -> name: confirmpassword]
2018-03-12 19:07:18 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-12 19:18:03 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 19:18:04 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-12 19:18:07 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-12 19:18:15 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-12 19:18:15 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-12 19:18:15 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 19:18:16 INFO  RegistrationPage:45 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> xpath: //input[@name='firstname']]
2018-03-12 19:18:16 INFO  RegistrationPage:48 - inputted Last Name text field with T and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> name: lastname]
2018-03-12 19:18:17 INFO  RegistrationPage:51 - inputted mobile number text field with 1234567891 and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> name: phone]
2018-03-12 19:18:17 INFO  RegistrationPage:54 - inputted email text field with rt.12@gmail.com and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> name: email]
2018-03-12 19:18:17 INFO  RegistrationPage:57 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> name: password]
2018-03-12 19:18:17 INFO  RegistrationPage:60 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (ce867dc7-654f-4844-891c-e9cda35f603c)] -> name: confirmpassword]
2018-03-12 19:18:17 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-12 20:08:06 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 20:08:06 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-12 20:08:09 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-12 20:08:15 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-12 20:08:15 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-12 20:08:15 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 20:08:16 INFO  RegistrationPage:45 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> xpath: //input[@name='firstname']]
2018-03-12 20:08:16 INFO  RegistrationPage:48 - inputted Last Name text field with T and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> name: lastname]
2018-03-12 20:08:16 INFO  RegistrationPage:51 - inputted mobile number text field with 1234567891 and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> name: phone]
2018-03-12 20:08:17 INFO  RegistrationPage:54 - inputted email text field with rt.12@gmail.com and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> name: email]
2018-03-12 20:08:17 INFO  RegistrationPage:57 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> name: password]
2018-03-12 20:08:17 INFO  RegistrationPage:60 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (231ef20e-c4a1-415c-9fb7-a1e768a66303)] -> name: confirmpassword]
2018-03-12 20:08:17 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-12 20:15:07 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-12 20:15:08 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-12 20:15:10 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-12 20:15:17 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-12 20:15:17 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-12 20:15:17 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-12 20:15:17 INFO  RegistrationPage:45 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> xpath: //input[@name='firstname']]
2018-03-12 20:15:17 INFO  RegistrationPage:48 - inputted Last Name text field with T and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> name: lastname]
2018-03-12 20:15:18 INFO  RegistrationPage:51 - inputted mobile number text field with 1234567891 and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> name: phone]
2018-03-12 20:15:18 INFO  RegistrationPage:54 - inputted email text field with rt.12@gmail.com and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> name: email]
2018-03-12 20:15:18 INFO  RegistrationPage:57 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> name: password]
2018-03-12 20:15:18 INFO  RegistrationPage:60 - inputted First Name text field with dummypwd and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> name: confirmpassword]
2018-03-12 20:15:19 INFO  RegistrationPage:62 - clicked Sign Up button and object is [[FirefoxDriver: firefox on XP (405d20de-a797-49e9-acd9-04e33905e0a3)] -> xpath: //form[@id='headersignupform']/div[9]/button[@type='submit']]
2018-03-12 20:15:19 INFO  Registration:27 - ================= Finished verifyRegistrationCompleted Test ===================
2020-02-11 13:33:56 INFO  NavigateToSignUp:19 - ================ Starting verifyNavigatedToSignUp Test ==================
2020-02-11 13:33:57 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (0f85d73de08b645f5c400628182a20dc)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 13:34:05 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (0f85d73de08b645f5c400628182a20dc)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 13:34:05 INFO  NavigateToSignUp:23 - ================= Finished verifyNavigatedToSignUp Test ===================
2020-02-11 13:34:05 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2020-02-11 14:01:16 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:01:16 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (02a77515d6c44cb197e2a02317c7c824)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:01:22 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (02a77515d6c44cb197e2a02317c7c824)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:04:42 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:04:42 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (34afe49de6d93468d7b8c53d693668e8)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:04:47 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (34afe49de6d93468d7b8c53d693668e8)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:14:05 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:14:05 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (ca7f725c795694639b863b0b4306832f)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:14:10 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (ca7f725c795694639b863b0b4306832f)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:18:10 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:18:11 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (6dc01c7e72d0fb46515441948a1c6cd3)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:18:16 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (6dc01c7e72d0fb46515441948a1c6cd3)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:23:12 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:23:12 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (82306c4a181516ca2e43c49b45c1301c)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:23:18 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (82306c4a181516ca2e43c49b45c1301c)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:23:18 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (82306c4a181516ca2e43c49b45c1301c)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:23:26 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (82306c4a181516ca2e43c49b45c1301c)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:23:26 INFO  PDPPage:37 - selected first product color and object is [[ChromeDriver: chrome on XP (82306c4a181516ca2e43c49b45c1301c)] -> xpath: //ul[@class='swatches color']//img[@alt='Color: 8B porcelain beige (very fair skin with pink undertones)']]
2020-02-11 14:24:37 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:24:37 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:24:41 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:24:41 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:24:50 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:24:50 INFO  PDPPage:44 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:24:50 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (f91b888a24bcbcaf2e81551bae022639)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:34:32 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:34:32 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:34:37 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:34:38 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //img[@alt='Close this Privacy Policy']]
